,date,tweet
126,2022-10-30,President declares mourning period in South Korea after Halloween riots kill at least 151 - #south_korea #president #korea #south #seoul  https://t.co/kAs52XqxjN
127,2022-10-30,#SouthKorea #CardiacArrest #Seoul  https://t.co/PxegsMgKEL
128,2022-10-30,"@Amaccagno66Anna Ma niente, si sono infilati in centomila in vicolo stretto e sono rimasti incastrati , si sono compressi a morte. Mi ricorda quei banchi di cetacei che si spiaggiano in massa. Da un lato sono ovviamente dispaciuta ma di più sono attonita da tanta ottusa stupidità. #Seoul"
129,2022-10-30,Sakoon Ka Naam Suny Ho😂🤤 #PaulSilva #อิแทวอน #dogecoin #Seoul #อิแทวอน #PaulSilva  https://t.co/zItj30KgXf
130,2022-10-30,#Seoul
131,2022-10-30,"#prayforitaewon🇰🇷 #ripitaewon🥀🇰🇷 #Korea🇰🇷 #Itaewonstreet🙏 #staystrongwearewithyou #SEOUL 🇰🇿🙏🇰🇷😱😭 @ Itaewon Street, Seoul, South Korea  https://t.co/TTWfXotASp"
132,2022-10-30,#helloween is satanic event. Remember it and don't part in. #Seoul #SeoulTragedy
133,2022-10-30,"Битүү цагдаагийн хамгаалалт гарсан байна, дулаахан байна. #Seoul  #itewon  https://t.co/noTLwxsvJY"
134,2022-10-30,È incredibile come una serata di divertimento si trasformi in una tragedia...le più sentite condoglianze alle famiglie ♥️ #ITAEWONHALLOWEEN #Seoul #prayforitaewon
135,2022-10-30,梨泰院で大規模転倒事故　岸田首相「大きな衝撃を受け、深い悲しみを覚えている」哀悼の意(日テレNEWS) #Yahooニュース　#seoul  https://t.co/YRp2ic3ae5  🤔🤔🤔
136,2022-10-30,Assiah #Seoul
137,2022-10-30,#UPDATE: South Korea's President Yoon Suk-yeol declared a period of national mourning on Sunday after a #Halloween crush killed some 151 people in a packed nightlife area in #Seoul.  https://t.co/CLZCOETCkn
138,2022-10-30,The South Korean national flag atop the Embassy of Korea in New Delhi flies at half-mast as the country mourns the death of at least 151 people in yesterday's Seoul Halloween stampede. #Seoul #SeoulStampede #SeoulTragedy  https://t.co/qi0ziAkhfE
139,2022-10-30,A thoughts and prayers of comfort and condolences to the grieving families.🕊🤍 #ITAEWONHALLOWEEN #ItaewonStampede #Seoul #SouthKorea  https://t.co/qp8ygHaVj7
140,2022-10-30,Saudi Arabia congratulates Iraq for approving the government - Follow/RT/Fav - #NZvsSL : #HumanitySaviours : #ELONMUSK : #KnowAboutChhathPuja : #Seoul : Glenn Phillips : Liverpool : Klopp : Brighton : CBI Probe AD Raut InSSRCase :  https://t.co/lXMEns9FUX
141,2022-10-30,โอโหเห็นคลิปนี้แล้วแบบน่ากลัวมากๆๆ คือยิ่งผญที่ตัวเล็กกว่าคนอื่นคือเบียดจนขาดอากาศได้เลยอะ #อิแทวอน #Seoul #ITAEWONHALLOWEEN  https://t.co/buV7GvAOZQ
142,2022-10-30,#1xbet  Bu 3'lüyü durdurabilecek bir savunma hattı yazın #TOGG2022 #izmirdepremi #dogecoin #Seoul #อิแทวอน #badbunnychile #Halloween  https://t.co/voXCc2uYbj
143,2022-10-30,एस जयशंकर ने हैलोवीन भगदड़ में जान गंवाने वालों के परिवारों के प्रति संवेदना व्यक्त की है. उन्होंने कहा कि भारत इस कठिन समय के दौरान दक्षिण कोरिया के साथ एकजुटता के साथ खड़ा है.   #SouthKorea #Seoul #SJaishankar   https://t.co/GX3t6uIumj
144,2022-10-30,"UPDATE: Il presidente della Corea del Sud: ""lottare per far fronte"" al dolore Yoon Suk-yeol ha annunciato un periodo di lutto nazionale per la tragedia avvenuta nella notte di sabato a #Itaewon, #Seoul, che ha ucciso almeno 151 persone e ne ha ferite altre 82. #PrayForSouthKorea  https://t.co/wwRb0OGCKz"
145,2022-10-30,🕯 #prayforitaewon #Repost @cnnnews18 with @use.repost ・・・ More than 150 people were killed and scores more were injured in a deadly stampede at a packed Halloween event in Seoul’s popular Itaewon district late Saturday. #accident #southkorea #hamiltonhotel #itaewon #seoul  https://t.co/yKVHKfERmw
146,2022-10-30,#Halloweenstampede in #Seoul itaewon 2022 #Halloween #shorts 🧐 https://t.co/Ea8Ym72Nvp
147,2022-10-30,Most sincere condolences to my colleague Ambassador Chae Jin-weon @korea_rwanda for the tragic loss of human lives #Seoul: we pray for to the bereaved families and the friendly people of South Korea 🇮🇹🇰🇷
148,2022-10-30,"My heart goes out to the people and city of #Seoul, and to all those who lost loved ones. A terribly tragedy. May they find peace in this incredibly difficult time..."
149,2022-10-30,سيخرج المسلم المتطرف ينتشي فرحا بما حصل في سيؤل من قتلى بسبب احتفالات هلوين وكأن ربه انتصر لدينه وفي نفس الوقت يغض النظر في ضحايا تدافعات الحجاج في الحج.  #هلوين_الرياض  #Seoul  #Korea  #كوريا_الجنوبيه
150,2022-10-30,Wash 🧼 plate before you blow 🙏😂 @JaynaijaBlog @instablog9ja @PeterPsquare @Sabinus1_ @davido @DONJAZZY @NastyBlaq  #PaulSilva #dogecoin #Halloween #Seoul #ELONMUSK #Strictly #shorts #short #reelsinstagram follow me for more 🙏🙏  https://t.co/2VcY7CKyjr
151,2022-10-30,#Holiganbet  Bu 3'lüyü durdurabilecek bir savunma hattı yazın #TOGG2022 #izmirdepremi #dogecoin #Seoul #อิแทวอน #badbunnychile #Halloween  https://t.co/gAaXIJpp4I
152,2022-10-30,"⚠️ #Haloween #KoreanUpdates #Seoul  #MajorIncident   As we start reviewing images &amp; footage to understand cause  Thoughts with everyone in Seoul, families who have lost or searching for loved ones  A nation entering a period of grief   Cc @goodgrieftrust   https://t.co/3bTK7EznAi"
153,2022-10-30,Chilling Videos Show Bodies Lying on Seoul Street After Halloween Stampede Leaves at Least 151 Dead and Hundreds in Cardiac Arrest [GRAPHIC]  https://t.co/YLMfVDx9w5 #Seoul #Seoul #Halloween #SeoulStampede #STAMPEDE #SeoulHalloween #ItaewonStampede #Viral #SouthKoreaHalloween
154,2022-10-30,持續更新梨泰院人踩人事件，據環球網，增至4名中國公民在事件中遇難。另有兩名中國公民輕傷。截至中午12時，市政府共接到2642宗人踩人相關失蹤報告。  全文:  https://t.co/0rhbBqbNxU  #首爾 #梨泰院 #香港01 #Itaewon #Seoul #SeoulStampede   https://t.co/J91AmLqtsP
155,2022-10-30,Kronologi halloween Itaewon memakan korban jiwa. #prayforitaewon #Seoul #ITAEWONHALLOWEEN #Halloween #PrayForSouthKorea #PrayForSeoul   https://t.co/uGXv6rawKZ
156,2022-10-30,#صباح_الخير222 🌺 المسلمون ليسوا ارهابيين والاخوان جزء منهم والارهاب بان واتضح بعد الاعتداء على زوج نانسي بيلوسي #UkraineWillWin  #PaulSilva  #Seoul  #StrictlySpoiler  🔺🗣الارهاب يقوم به بشر من كل الاديان والعقائد التي تتبع الشيطان وتحارب الرحمن الصهيونيه-بقايا الشيوعيه-العنصريه
157,2022-10-30,"Seeing some of the footage from the South  Korean stampede/crush is hard to watch, it must have been terrifying for those caught up in it, mostly youngsters on a night out not going home.💔💔💔#SouthKorea #Seoul #crowdcrush"
158,2022-10-30,"In questo periodo dopo #asso, #assago e #itaewon #Seoul mi trovo spesso a pensare se quando uscirò di casa, effettivamente, tornerò. Do sempre un abbraccio a mamma così almeno, se non dovessi tornare, l'ultimo abbraccio è stato il suo."
159,2022-10-30,"🔥 seoul stampede video,korea Halloween accident,south korea halloween crowd surge,seoul stampede,seoul stampede halloween,itaewon stampede video,itaewon accidente,itaewon accident video #Seoul #SeoulTragedy #seoulhalloween #KoreaStampede #ITAEWONHALLOWEEN  https://t.co/UV5H4pzIVR"
160,2022-10-30,November 11th.❤️ #BlackPantherWakandaForever  #BlackPanther2 #BlackPanther  #dogecoin #PaulSilva #Seoul  https://t.co/Z1xy7KQxVm
161,2022-10-30,I’m very confused on how a human stampede happens? I’m being serious. How could this happen? How absolutely awful 💔 #Seoul
162,2022-10-30,"昨天晚上发生悲剧的 #韩国 #首尔梨泰院 人山人海。 #ITAEWON in #Seoul , #SouthKorea , where the tragedy happened last night, was crowded with people. 어젯밤 비극을 겪은 #서울 이태원은 인산인해를 이뤘다 #ITAEWONHALLOWEEN #Halloween #ItaewonTragedy #ItaewonStampede #首尔 #news  https://t.co/ygdRZRi8SG"
163,2022-10-30,May their #Seoul Rest in Peace!  🙏 🙏
164,2022-10-30,Hope you go church #Seoul
165,2022-10-30,@janelles_story Koreans probably are the most Vassal state of America.. Y-tf do Koreans celebrate #Halloween in 1st place and that too like Mad?? Indeed they are dolts of another kind #Seoul #ITAEWONHALLOWEEN
166,2022-10-30,"〰️❤️‍🩹🔗🇰🇷〰️✨🕊 UPDATE Many foreigners killed in Seoul stampede  Citizens of Russia, China, Iran, Uzbekistan &amp; Norway reported dead in the crowd crush in South #Korea #Halloween | #Seoul #ITAEWONHALLOWEEN    https://t.co/7wDj8lk1CK"
167,2022-10-30,"Hamlet, 26, on the disaster in Seoul: 'At first I didn't understand if people were joking' - #cleveland_heights_ohio #greater_cleveland #south_korea #disaster #people #seoul #were #ohio  https://t.co/WX9cvmt7Dz"
168,2022-10-30,"4 Chinese citizens killed, 2 injured in stampede in Seoul, South Korea - #south_korea #korea #seoul #south  https://t.co/haL0BwMz2u"
169,2022-10-30,🤣🤣🤣 Funny chocolate boy #ELONMUSK #이태원사고 #Seoul #지구에서년지성아_환영해 #Halloween #ChocolateComPimenta  https://t.co/ncIo3aKS8C
170,2022-10-30,#Iteawon #Seoul #SouthKoreaHalloween2022 🇰🇷🇰🇷🇰🇷🇰🇷 🤍🤍🤍🤍
171,2022-10-30,Caption this picture photo #Seoul #WorldSeries #Halloween #PaulSilva  https://t.co/IdqwTzKwsc
172,2022-10-30,The death toll in the stampede at Halloween celebrations in South Korea rose to 151  My thoughts and prayers are with the dear families of those who lost loved ones in this terrible tragedy in Seoul in South Korea 🇰🇷🇹🇷Deepest sympathy. 🙏 #Halloween #Seoul  #韓国　#ハロウィン
173,2022-10-30,South Korea begins national mourning after stampede that killed more than 150 in Seoul - #asia_pacific #south_korea #more_than #korea #seoul #south #than  https://t.co/AjcdOQHAbL
174,2022-10-30,"@DussolAlexis La mort,la tragédie ne devraient pas s’inviter quand des jeunes gens partent faire la fête, elles devraient les laisser vivre ces instants de joie,d’oubli qui leur permettent de vivre le reste On dit que le ciel les protège dans ces moments-là alors où était-il?😢 🙏 pour #Seoul"
175,2022-10-30, https://t.co/GcwsfxoUfF #Seoul  #seoulhalloween  #SeoulTragedy
176,2022-10-30,"At least 150 killed in crowd crush during #Halloween festivities in #Seoul. Officials say 82 more injured, with many being treated for cardiac arrest, after surge in Itaewon nightlife quarter of South Korean capital   https://t.co/K87Dj90GfP  https://t.co/c83kyfBfU7"
177,2022-10-30,"150 killed in Halloween stampede in Seoul, Oman offers condolences #Oman #OmanObserver #Seoul   https://t.co/gi0ygHPmBl"
178,2022-10-30,#PTSD triggered for those from the Travis Scott Show and all of #Seoul please look into #EMDR therapy  https://t.co/wSvx9K6nXl for the trauma and healing.. the triggers Halloween will now bring.  I hope these numbers shrink.  My heart hurts 💔🦋😭
179,2022-10-30,Soviele Opfer! Es ist furchtbar! 🖤#itaweon #Seoul
180,2022-10-30,"what happened in itaewon is so scary and horrible.this is why its important for everyone take care of each other in crowds. RIP to all those people, such awful tragedy, my deepest condolences to their families 🥺🙏😞 #Seoul #이태원사고 #오이_지젤생일_아인교 #Halloween  https://t.co/mxaRQD6V34"
181,2022-10-30,Watch this hilarious!! 😂🤣😂🤣 #Emptyhand #BiggBossTamil #BiggBoss #BiggBossTamil #Bigboss6 #bigbosstamil6 #YouTube #Viral #TrendingNow #Seoul #RETWEEET  Azeem-க்கு குறும்படம் ரெடி!  Azeem vs Dhanalakshmi | Bigg Boss 6 Tamil K...  https://t.co/20MjL7UiSq via @YouTube
182,2022-10-30,"151 dead, over 100 injured in South Korea's deadly stampede; Govt vows 'thorough investigation'  https://t.co/khglY4fuVN #Seoul #SeoulStampede"
183,2022-10-30,Qu'est ce qu'un mouvement de foule comme celui de #Seoul #Iteawon et comment y survivre ?  La science à des réponses :  https://t.co/DXoJVwgHiS  (La chaîne Fouloscopie est passionnante)
184,2022-10-30,"If i were at #Iteawon last night, i would also go there. But nobody's expected the #stampede to happen. Unfortunately 150+ young lives have beeb dedicated to teach that lesson. Please refrain from such a events in future! #PrayForSouthKorea #prayforitaewon #Seoul #이태원사고"
185,2022-10-30,Praying for everyone that was there. My deepest condolences for the family and friends of those who lost loved ones and were injured. #Seoul #seoulhalloween
186,2022-10-30,#Seoul comment est ce possible? Dans un pays où les jeunes sont si disciplinés et respectueux? C incompréhensible et bien triste. Soutien à la #CoreeduSud
187,2022-10-30,Pray for itaewon ! 💐🙏💔  #Seoul #ITAEWONHALLOWEEN
188,2022-10-30,#Watch: হ্যালোউইনের আগেই দক্ষিণ কোরিয়ায় মর্মান্তিক দুর্ঘটনা। হ্যালোউইনের পার্টিতে পদপিষ্ট হয়ে মৃত্যু হল অন্তত ১২০ জনের।  সব খবর:  https://t.co/WHPSwzYdl8  #Halloween | #Seoul  https://t.co/zqTEAFzLum
189,2022-10-30,"151 dead, over 100 injured in South Korea's deadly stampede; Govt vows 'thorough investigation'  https://t.co/3DELNEi2rf #Seoul"
190,2022-10-30,South Korea Stampede: दक्षिण कोरिया में ‘हैलोवीन’ के दौरान भगदड़ में मरने वालों की संख्या बढ़कर 151 हुई  पूरी ख़बर:  https://t.co/z0aLa4G0sN  #Seoul #SouthKoreaStampede #STAMPEDE #SouthKoreaHalloween #Halloween  https://t.co/offwolJQKR
191,2022-10-30,Pranam message for today manifested in Dhyan by @meenapranam #truth #love #karm #light #nature #consciousness #NarendraModi #CardiacArrest #dogecoin #Seoul #Halloween #MannKiBaat #AamAadmiParty #ChhathPuja #ChhathPooja #barkha #antihindu #Sunday  https://t.co/KKCj70HT0S
192,2022-10-30,That shouldn't stop you from doing what you wanna. #Asake #AsakeXRoqqu  #dogecoin #PaulSilva #Seoul #Halloween #  https://t.co/0oenHLyeZ6
193,2022-10-30,#Seoul
194,2022-10-30,Why is @Twitter not censoring photos of dead bodies circulating in this app? Please look into it #Seoul #ItaewonTragedy
195,2022-10-30,Güney Kore de yaşayan bir Türk'ün hikâyeleri. Kesinlikle bir iş var #SouthKorea #Iteawon #Seoul  https://t.co/50KaDrVAlZ
196,2022-10-30,"A shocking incident took place last might in Seoul, South Korea. A huge young crowd lost their lives just to enjoy the Halloween.. Very sad. #Seoul #Halloween #이태원사고 #오이_지젤생일_아인교 #지구에서년지성아_환영해 #SouthKorean #IndianEmbassyInSouthKorea"
197,2022-10-30,"C'est pour ça que je déteste halloween et ne le fête jamais,pour moi c'est loin d'être une fête festive mais diabolique... #Seoul"
198,2022-10-30,#IndianArmy conducted Electrician Cadre at Dandihala in Reasi district #indianArmyPeoplesArmy #CardiacArrest #Seoul #ChhathPuja #BANvsZIM #UPneed_primary_teachers #BoycottCadbury #RishabhPant #PAKvsNED #छठ_पूजा  https://t.co/EpdAjMIrDr
199,2022-10-30,Agensi Bantah Rumor Kencan Song Joong Ki dan Kim Tae Ri: Sama Sekali Tidak Benar #Seoul #SouthKorea #songjongki #KimTaeRi  https://t.co/idPBWilozz
200,2022-10-30,"#Seoul   #Korea So many young people died! 155 people died as a result of the stampede during the Halloween celebrations. 97 females, 54 males including 19 Foreigners  #ItaewonStampede #Halloween  #Itaewon #대한민국 #할로윈 #서울 #이태원  #France  #deuxSevres #UkraineRussianWar  https://t.co/Xwcng21EFK"
201,2022-10-30,💔💔💔💔💔 #Korea #Seoul
202,2022-10-30,"Get Skin retouch, spot remove, pimples, acne out! ✅ https://t.co/kuP0hhepJ3  #clocksgoback #Halloween #dogecoin #Seoul #ELONMUSK #acne #spot #Retouch #FreelancersOnFiverr #JakePaul #ハロウィン #Itaewon #Flamengo #nsfwtwt #UkraineRussianWar  #RussiaIsLosing #CanadasDragRace  https://t.co/L8HlWLTXaw"
